,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
1030,2.935,0.9364,0.192,0.009704,0.2497,653.7,2.012,0.00533,0.1581,58.26,0.002721,0.00242,0.556,0.001516,0.002388,0.1369,0.356,0.07798,469.4,17.4,16.11,0.9491,14.11,0.6238,3.929,0.1201,6.72,0.2012,1,0,0,60.8,0.1247,0.6676,0.0527,0.3069,0.0005231,0.003165,0.03672,0.2217,0.0008029,0.003982,7.48E-05,0.005644,0.1083,0.5437,0.002939,0.1784,29.18,117.8,91.69,360.8,3.211,49.72,FALSE,1
1031,52.78,0.2979,7.05,0.06715,0.02243,58.26,1.097,0.02982,0.604,47.71,2.525,0.2018,3.778,0.02035,0.00197,0.002548,0.5053,0.06432,8.734,24.7,0.9355,1.562,2.006,3.493,0.2282,0.1977,0.9552,1.127,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1032,32.77,0.6373,0.8665,0.0007746,0.1189,411.2,0.9561,0.1157,0.1356,49,4.514,0.01953,0.09343,0.4395,0.002508,0.003768,0.118,0.08189,12.92,5.766,0.3078,2.31,0.7847,4.317,0.07507,0.2924,0.3736,1.393,1,0,0,32.9,0.05113,0.6354,0.03251,0.4494,0.0002026,0.003818,0.01462,0.2663,0.0006181,0.0085,1.41E-05,0.01041,0.08536,0.5502,0.001179,0.2997,1.339,13.49,71.27,570.4,1.469,94.08,TRUE,1
1033,46.99,0.8669,6.318,0.003245,0.02995,562.2,3.779,98.64,0.002881,0.09172,4.863,0.2646,1.901,0.04288,4.164,0.2192,0.001202,136,751.7,0.05874,0.2677,2.744,2.429,4.528,0.06529,0.3474,1.157,1.46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1034,0.9902,0.2779,0.3972,0.03113,0.716,56.5,0.6044,0.001399,0.003643,66.01,0.008769,0.002394,0.0151,0.01283,0.001038,0.01289,12.12,0.03389,44.2,592.4,5.192,1.194,0.7361,0.6119,1.266,0.1511,0.3505,0.1974,1,0,0,142.2,0.1174,0.8378,0.03655,0.3877,0.0001616,0.004045,0.01132,0.2861,0.0001782,0.004082,5.44E-06,0.008489,0.02411,0.5459,0.000161,0.2003,2.18,28.45,7.824,68.65,0.7754,59.68,FALSE,1
1035,5.941,0.8103,1.762,0.005813,0.02706,191.7,8.736,39.74,0.0219,1.515,3.881,0.07342,0.0246,0.1235,0.08124,0.03031,0.004296,2.653,103.9,0.21,0.387,0.9724,1.651,5.915,0.0944,0.1231,0.7861,1.908,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1036,37.14,0.4645,6.989,0.05158,0.249,32.45,0.5244,1.104,0.004912,54.01,1.155,0.04787,0.002414,0.3241,0.001206,0.001603,3.095,0.03939,5.497,151.3,3.726,6.03,3.996,11.9,0.9087,0.7633,1.903,3.839,1,0,0,137,0.3072,0.9196,0.04239,0.3013,0.0001545,0.00229,0.01065,0.207,6.87E-05,6.87E-05,4.48E-06,0.00214,0.009305,0.3854,7.14E-05,0.06448,0.1174,0.882,9.324,56.26,0.6662,24.24,FALSE,1
1037,18.01,0.2652,0.4146,0.006438,0.01329,66.86,0.4562,0.4934,0.1523,38.91,31.4,0.001791,0.2067,0.05493,0.001073,0.02466,0.273,0.03503,84.55,13.34,0.3268,0.5989,0.2988,4.075,0.07972,0.07582,0.1423,1.314,1,0,0,82.9,0.09207,0.5347,0.02713,0.3913,0.000342,0.003691,0.02403,0.2584,0.001165,0.004203,4.36E-05,0.01187,0.1576,0.5528,0.003661,0.273,1.711,11.01,119.8,666.9,2.852,88.39,TRUE,1
1038,0.2278,0.5859,0.4698,0.01062,0.4252,71.76,4.444,80.87,0.003105,1.191,3.753,0.01146,36.03,0.2396,0.05214,0.008428,0.001425,1.702,28.9,0.06968,9.978,0.6235,0.5414,0.2588,2.434,0.07893,0.2578,0.08348,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1039,5.89,0.2145,0.9532,0.03014,0.649,678.6,0.3785,0.01111,8.268,88.61,0.2033,0.1567,10.3,0.01238,0.001603,0.002851,3.543,0.05234,9.776,173.2,17.99,0.5362,4.816,5.743,4.387,0.06787,2.294,1.853,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1040,34.98,0.523,0.8641,0.0008783,0.2522,559.6,0.2084,8.894,28.63,67.22,0.001134,0.162,15.56,0.01004,0.001217,0.001758,0.1572,0.03972,6.028,7.686,0.2333,0.9481,0.1192,10.4,0.05689,0.12,0.05678,3.354,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1041,3.88,0.6035,0.1197,0.012,0.04077,251.5,0.5436,0.2673,0.00388,89.71,0.1862,1.82,1.009,0.007224,0.001241,0.1055,13.15,0.04054,361.7,643,0.2562,0.9243,0.1199,2.846,0.06249,0.117,0.05709,0.918,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1042,102.6,0.7314,0.6044,0.00119,0.1743,210.4,0.1484,0.001439,5.726,20.53,0.0266,0.003979,0.002222,0.01864,0.001877,0.04934,9.511,0.06128,169.2,464.9,3.169,0.7657,0.4895,3.704,0.773,0.09692,0.2331,1.195,1,0,0,88.5,0.6327,0.7993,0.08436,0.1485,0.0006103,0.00155,0.04281,0.1088,0.0003633,0.001051,7.10E-05,0.0005432,0.04912,0.142,0.001083,0.008761,0.4062,0.7107,57.1,99.41,2.701,8.187,FALSE,1
1043,1.836,0.212,0.3266,0.001383,0.1442,24.18,0.2555,0.134,5.054,81.52,0.1309,0.0619,0.6156,0.0755,0.001415,0.04574,0.03632,0.04619,156.8,1.775,14.78,0.4974,4.097,0.8367,3.604,0.06296,1.951,0.2699,1,0,0,118.8,0.0914,0.6505,0.05434,0.2814,0.0004568,0.003335,0.0323,0.2309,0.0008082,0.004019,6.14E-05,0.006658,0.1179,0.5821,0.003284,0.2157,2.475,14.54,22.41,99.29,2.995,58.79,TRUE,1
1044,18.9,0.5391,0.5886,0.02472,0.06443,120.2,1.046,0.003112,81.4,20,0.9322,0.2067,0.003468,0.002439,0.002765,0.003604,5.551,0.09027,12.36,271.3,0.2127,1.07,9.461,1.343,0.05188,0.1354,4.505,0.4332,1,0,0,43.3,0.2523,0.4964,0.09367,0.2339,0.0008673,0.002218,0.06082,0.1558,0.001619,0.003379,0.0002551,0.00234,0.227,0.4307,0.01237,0.08082,3.153,6.492,111.8,218.9,6.704,25.68,TRUE,1
1045,57.38,0.2971,0.3235,0.001528,0.04152,137.4,0.02962,0.001302,70.45,87.09,98.51,0.06811,0.001367,0.00353,0.001789,0.06192,0.003843,0.05841,212.3,0.1878,15.77,0.9199,0.7707,0.811,3.845,0.1164,0.367,0.2616,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1046,2.774,0.8149,0.3863,0.004215,0.2933,90.82,0.4522,90.04,92.4,1.35,3.077,0.001991,2.625,0.003876,0.01161,0.01497,0.001832,0.3792,51.32,0.08955,0.4628,0.9725,9.088,5.349,0.1129,0.1231,4.328,1.725,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1047,70.64,0.7092,6.437,0.006906,0.06983,910.7,6.999,0.001867,0.4698,29.4,0.007902,0.0787,0.1349,0.1635,0.005264,0.008815,5.467,0.1719,30.22,267.2,0.4484,0.5323,3.685,8.398,0.1094,0.06738,1.755,2.709,1,0,0,26.9,0.1965,0.789,0.03824,0.357,0.0002331,0.003947,0.01633,0.2798,0.0003149,0.003521,1.23E-05,0.007958,0.04293,0.4645,0.0004492,0.1452,1.189,9.326,125.9,817.6,1.215,51.25,TRUE,1
1048,27.09,0.6205,1.903,0.05547,0.01316,252.9,6.061,20.73,0.01622,0.01087,0.0453,0.01819,0.0391,0.02642,0.03957,0.01119,0.001257,1.292,38.38,0.06143,0.5953,3.694,0.3529,1.336,0.1452,0.4676,0.1681,0.4308,1,0,0,40.7,0.3318,0.4645,0.1188,0.1902,0.001104,0.00186,0.07737,0.1339,0.00122,0.004077,0.0006719,0.0009046,0.264,0.3569,0.01852,0.04714,9.264,13.72,405.1,590.3,8.539,18.13,FALSE,1
1049,35.63,0.2633,0.6218,0.0005158,0.01438,93.22,0.1413,0.03737,0.1195,81.22,0.002485,0.1283,1.927,0.1104,0.001083,0.02004,0.1593,0.03537,68.7,7.787,0.571,1.727,2.009,0.2927,0.1393,0.2185,0.9566,0.09442,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1050,0.2207,0.46,0.1491,0.06515,0.02685,9.323,5.367,0.1826,0.001786,25.93,0.006976,0.001016,22.26,0.007432,0.001037,0.2431,0.0227,0.03385,833.5,1.11,12.21,0.6979,3.143,2.698,2.979,0.08835,1.497,0.8702,1,0,0,201.1,0.4794,0.7823,0.09305,0.1782,0.0005863,0.002015,0.04127,0.1404,0.0004133,0.001848,6.96E-05,0.001125,0.05683,0.248,0.001374,0.02373,66,150.4,30.95,68.11,2.74,13.27,FALSE,1
1051,38.26,0.8769,1.085,0.002057,0.01528,13.1,0.5048,2.229,0.05273,62.65,3.715,0.3617,0.006378,0.007643,0.001436,0.01793,0.1212,0.0469,61.49,5.925,0.7209,1.398,0.7205,1.209,0.1758,0.1769,0.3431,0.3901,1,0,0,37.9,0.1211,0.3667,0.049,0.3209,0.0005208,0.002592,0.03692,0.1797,0.002202,0.003957,0.0001367,0.005834,0.2972,0.5305,0.01406,0.2018,1.607,5.388,71.09,221.9,5.896,57.43,TRUE,1
1052,9.397,0.2272,0.2568,0.009783,0.02662,7.545,0.02416,88.77,0.05122,0.1753,0.317,0.004117,0.04299,0.002351,19.87,0.2597,0.001104,648.8,890.4,0.05396,0.3412,1.048,0.4159,0.6256,0.08321,0.1327,0.198,0.2018,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1053,18.23,0.8493,0.519,0.05485,0.01481,223.6,1.242,0.004459,0.009759,91.41,32.11,0.2836,99.54,0.3127,0.002618,0.01479,0.7848,0.0855,50.71,38.36,0.5215,5.636,1.289,6.848,0.1272,0.7135,0.614,2.209,1,0,0,72.3,0.06622,0.951,0.02794,0.4111,5.90E-05,0.003851,0.00415,0.2729,2.54E-05,0.004572,6.39E-07,0.007234,0.003436,0.5912,1.07E-05,0.2488,2.839,51.35,61.28,987.1,0.2488,64.52,FALSE,1
1054,11.5,0.1743,0.5086,0.003268,0.01859,2.511,0.03417,0.87,0.1351,70.34,0.006873,0.001296,0.2909,0.1864,0.001058,0.1173,13.37,0.03455,402.2,653.3,0.284,3.044,14.91,1.163,0.06926,0.3853,7.101,0.3751,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1055,30.62,0.8799,2.226,0.00261,0.1244,534.8,3.342,17.97,3.982,0.0214,0.001834,0.1888,0.02378,0.08007,0.04546,0.002336,0.001717,1.484,8.009,0.08394,1.106,0.4822,0.1478,0.5024,0.2697,0.06103,0.07039,0.1621,1,0,0,108.1,0.5688,0.8693,0.0308,0.1999,0.000291,0.001911,0.04475,0.0995,4.51E-05,0.002673,7.35E-05,0.0004235,0.02619,0.1685,0.001637,0.006438,2.076,6.329,72.44,219.5,1.221,11.21,FALSE,1
1056,0.7328,0.2501,0.5145,0.01094,0.02015,101.1,2.941,88.11,0.003775,0.006331,36.21,0.02475,0.001248,0.002115,6.605,0.001018,0.002843,215.7,3.49,0.139,7.542,0.4233,1.325,17.2,1.84,0.05358,0.631,5.547,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1057,49.21,0.4655,0.5712,0.05991,0.01913,67.37,0.2877,23.1,0.6035,0.02111,82.06,0.02775,0.01844,0.02302,5.919,0.002494,0.00314,193.3,8.55,0.1535,0.5335,0.6216,0.1055,5.065,0.1301,0.07868,0.05026,1.634,1,0,0,49.8,0.1936,0.655,0.06713,0.269,0.0006457,0.002473,0.04838,0.1909,0.0003141,0.01017,0.0002678,0.002636,0.1251,0.4803,0.0105,0.07958,1.078,3.575,115.6,352.4,3.79,35.23,TRUE,1
1058,5.35,0.7796,1.563,0.0209,0.2692,568.1,6.548,0.009717,0.998,78.86,0.8255,0.001158,5.067,0.02708,0.001601,0.08157,0.01499,0.05227,279.7,0.7327,3.172,0.5349,9.984,5.634,0.7736,0.06771,4.754,1.817,1,0,0,69,0.038,0.7641,0.009866,0.3104,1.28E-05,0.007065,0.002505,0.3816,4.79E-05,0.00359,2.03E-07,0.0337,0.06284,0.6567,0.0002925,0.443,2.345,121.6,16.4,634.5,0.1275,190.8,FALSE,1
1059,0.4318,0.4915,0.2144,0.03902,0.01387,10.85,5.573,0.003535,14.71,48.96,0.005955,0.01998,0.04282,0.2075,0.001138,0.02784,0.007605,0.03716,95.44,0.3717,0.3271,0.4313,1.424,7.661,0.07979,0.0546,0.678,2.471,1,0,0,161.1,0.07697,0.7602,0.1038,0.2124,5.32E-05,0.005064,0.005535,0.3138,9.53E-05,0.005769,1.31E-06,0.01708,0.0873,0.6203,0.0008068,0.2986,19.66,372.9,17.35,290.2,0.3846,107.3,FALSE,1
1060,1.968,0.1168,4.612,0.001632,0.5634,404.9,2.553,0.002162,12.4,82.09,1.754,0.0603,0.03274,0.4401,0.002094,0.03497,0.06872,0.06839,119.9,3.359,0.5514,0.6044,7.264,0.2534,0.1345,0.0765,3.459,0.08174,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1061,0.197,0.2662,0.354,0.0006865,0.04449,7.039,4.088,0.0289,0.6874,40.45,0.0429,0.05651,0.01311,0.002021,0.001248,0.002021,6.673,0.04077,6.928,326.2,0.4655,4.221,8.123,0.3503,0.1135,0.5344,3.868,0.113,1,0,0,137,0.3478,0.7595,0.09062,0.2126,0.0006686,0.002152,0.04687,0.1511,0.0004844,0.002772,9.29E-05,0.001555,0.06714,0.3519,0.001797,0.04542,30.07,75.63,22.52,53,3.207,17.75,FALSE,1
1062,4.326,0.4842,0.4115,0.001682,0.02151,50.91,0.9917,0.08065,41.87,74.38,62.53,2.83,0.003803,0.00248,0.002053,0.001851,10.16,0.06704,6.346,496.5,1.584,0.5648,1.3,0.8844,0.3862,0.0715,0.6189,0.2853,1,0,0,140,0.08495,0.9545,0.02327,0.04047,0.0001012,0.004681,0.007084,0.3474,2.38E-05,0.005773,1.75E-06,0.01569,0.003244,0.5349,1.52E-05,0.2811,3.429,60.23,30.81,480.7,0.4013,97.64,FALSE,1
1063,87.34,0.5027,0.1803,0.0214,0.5301,483.5,0.01635,0.4053,1.855,58.71,0.9256,0.6097,0.02091,0.01476,0.001021,0.001657,4.686,0.03333,5.68,229.1,0.8239,1.606,0.2886,0.9108,0.201,0.2033,0.1374,0.2938,1,0,0,201.2,0.1328,0.9292,0.03831,0.04436,8.15E-05,0.004077,0.005703,0.298,5.15E-05,0.00812,1.35E-06,0.009161,0.007063,0.5263,3.48E-05,0.1416,0.1069,1.467,18.63,237.7,0.3805,61.96,TRUE,1
1064,0.4668,0.4041,0.3267,0.009176,0.0129,7.793,4.352,0.00863,2.707,54.25,7.159,0.5192,0.3109,0.08603,0.00139,0.03245,6.008,0.04537,111.3,293.7,0.9821,3.776,1.153,0.6055,0.2395,0.478,0.5492,0.1953,1,0,0,104,0.1147,0.8708,0.04886,0.3786,0.0001508,0.003547,0.01058,0.2492,0.0001333,0.004209,4.55E-06,0.00597,0.01805,0.5503,0.0001136,0.1822,17.54,172.9,20.49,173.5,0.6957,49.72,FALSE,1
1065,52.88,0.3826,0.3785,0.01717,0.01201,11.97,0.0305,0.01122,70.72,94.14,0.06468,0.001186,2.94,0.01518,0.003731,0.004427,0.05516,0.1218,15.18,2.696,4.26,0.6907,14.78,2.497,1.039,0.08743,7.036,0.8053,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1066,10.59,0.3622,0.6517,0.00078,0.01851,3.715,0.3406,0.0418,0.135,40.16,0.05309,0.006841,0.03611,0.005328,0.001498,0.01302,8.816,0.0489,44.64,430.9,12.78,0.8712,7.809,0.3952,3.116,0.1103,3.719,0.1275,1,0,0,67.4,0.1056,0.5026,0.04817,0.3318,0.0005127,0.002913,0.03573,0.2051,0.001475,0.00414,9.76E-05,0.005987,0.1994,0.5587,0.00687,0.2054,0.9486,4.365,29.26,106.4,4.273,56.36,TRUE,1
1067,0.4692,0.1012,0.8889,0.001547,0.03486,336.7,9.551,0.09044,0.112,58.21,0.002226,0.006531,55.56,0.1177,0.001366,0.09072,0.3299,0.04462,311.1,16.12,0.4853,1.601,2.726,1.569,0.1184,0.2027,1.298,0.5061,1,0,0,206.7,0.2405,0.8828,0.05766,0.06874,0.0004076,0.002849,0.02862,0.1995,0.0001427,0.003277,2.92E-05,0.003223,0.01929,0.4433,0.0002712,0.08944,26.88,130.7,126.5,529.8,1.657,29.06,FALSE,1
1068,5.87,0.07109,3.311,0.001257,0.05403,673.7,2.196,0.003477,0.7729,56.17,61.13,0.01607,1.118,0.04286,0.001247,0.1728,0.117,0.04073,592.4,5.718,6.527,0.7664,2.293,0.232,1.592,0.09701,1.092,0.07484,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1069,64.08,0.7707,0.3858,0.03431,0.01378,616.5,0.7375,23.65,14.74,0.5213,0.03112,0.01023,0.4366,0.172,0.5115,0.002792,0.001033,16.7,9.573,0.05047,0.239,5.333,2.157,0.4532,0.05828,0.6751,1.027,0.1462,1,0,0,78.5,0.3141,0.8005,0.04039,0.2659,0.0003854,0.002471,0.04542,0.2003,9.44E-05,0.006542,0.0001299,0.0009489,0.0513,0.366,0.0009724,0.04747,3.4,12.5,283.2,1026,1.792,23.52,TRUE,1
1070,3.267,0.6449,1.034,0.007429,0.02105,4.392,1.14,0.01941,1.365,80.61,0.003728,0.8785,69.17,0.004569,0.004076,0.01214,0.2152,0.1331,41.61,10.52,3.331,1.246,6.047,0.7335,0.8123,0.1577,2.879,0.2366,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1071,28.27,0.6964,9.863,0.01185,0.2107,175,2.282,82.75,19.33,0.002616,37.69,0.07689,12.92,0.004884,0.791,0.08693,0.001047,25.83,298,0.0512,0.248,5.894,0.8161,5.876,0.06048,0.7461,0.3886,1.895,1,0,0,139.5,0.09135,0.9744,0.0008734,0.4598,8.25E-06,0.004428,0.0104,0.01184,5.32E-08,0.02978,1.13E-05,1.20E-05,0.004469,0.004741,1.72E-06,4.90E-06,0.144,9.089,6.319,249.3,0.04819,74.82,TRUE,1
1072,15.63,0.4507,8.67,0.05357,0.02994,8.747,2.827,0.372,10.11,40.07,0.001552,0.9546,0.1599,0.03662,0.002308,0.2016,0.7383,0.07538,691.1,36.09,5.78,0.7495,0.9402,3.755,1.41,0.09487,0.4477,1.211,1,0,0,86.6,0.2841,0.8828,0.05705,0.2953,0.0002187,0.003312,0.01534,0.232,0.0001319,0.002949,9.12E-06,0.004071,0.0178,0.4006,0.0001659,0.08138,0.4813,3.26,16.81,94.97,0.9623,30.67,TRUE,1
1073,0.8301,0.6459,0.6651,0.0007246,0.3252,32.72,2.966,0.07256,0.01261,61.22,0.8386,0.02975,1.636,0.05128,0.001052,0.02065,0.1884,0.03434,70.81,9.209,2.451,3.187,0.1553,1.151,0.5977,0.4034,0.07395,0.3714,1,0,0,105.9,0.09219,0.8675,0.03174,0.5616,2.12E-05,0.00453,0.001499,0.3136,7.25E-05,0.004122,1.34E-07,0.009755,0.009767,0.5565,1.09E-05,0.2387,2.771,83.63,3.724,84.47,0.1383,70.91,FALSE,1
1074,1.204,0.1308,0.5447,0.01134,0.02135,30.68,1.314,0.1774,0.07871,53.48,0.8182,0.0031,0.03138,0.09739,0.002047,0.03345,0.01512,0.06683,114.7,0.7392,0.3014,0.4103,4,0.6161,0.07352,0.05194,1.905,0.1988,1,0,0,188,0.2075,0.8552,0.06761,0.1802,0.0003387,0.003052,0.02425,0.2082,0.0001539,0.004509,2.25E-05,0.003942,0.03425,0.478,0.0006429,0.1027,4.976,27.69,46.56,221.1,1.508,33.99,FALSE,1
1075,11.97,0.2371,0.7352,0.06257,0.01043,185.3,1.87,0.09228,0.01865,38.53,1.103,0.01439,0.1425,0.02911,0.001292,0.007613,0.3924,0.0422,26.1,19.18,0.2299,5.226,0.2819,2.882,0.05607,0.6615,0.1342,0.9297,1,0,0,54.3,0.1784,0.5143,0.08356,0.2666,0.0007085,0.002433,0.04992,0.1702,0.001374,0.004796,0.0001749,0.003109,0.2077,0.4964,0.009783,0.1067,6.012,17.26,312.5,773.1,5.493,33.63,TRUE,1
1076,0.4746,0.4747,0.5174,0.003886,0.8772,339.2,5.186,0.2849,0.2405,60.28,2.384,0.01264,0.4896,0.01454,0.001921,0.06546,0.1133,0.06273,224.4,5.539,1.732,0.4926,0.5536,0.425,0.4225,0.06236,0.2636,0.1371,1,0,0,132.1,0.1354,0.9397,0.03367,0.3953,5.58E-05,0.004444,0.003927,0.3093,3.97E-05,0.003638,6.59E-07,0.01081,0.005376,0.5253,2.37E-05,0.201,9.945,184.2,10.24,161.3,0.2712,67.24,FALSE,1
1077,3.058,0.9578,0.9295,0.0006041,0.04219,81.43,5.723,68.08,0.003626,0.05469,7.145,0.01711,0.008361,0.001504,11.21,0.02049,0.001346,366,70.25,0.06578,2.216,1.351,1.082,0.5238,0.5404,0.171,0.5153,0.169,1,0,0,57.8,0.05675,0.8776,0.002029,0.5127,1.93E-05,0.004816,0.006166,0.5151,2.74E-07,0.06887,2.48E-05,0.001578,0.009797,0.5665,8.83E-06,0.3361,4.479,199.9,14.67,542.2,0.1118,152.3,FALSE,1
1078,32.07,0.3914,1.726,0.0008526,0.03361,31.96,0.7138,0.1551,0.9528,36.96,2.455,0.1426,0.04873,0.4439,0.001644,0.00504,12.63,0.05367,17.28,617.5,12.07,0.6021,0.3603,1.451,2.945,0.07622,0.1716,0.4681,1,0,0,52.3,0.08828,0.6029,0.02697,0.4379,0.0002447,0.0035,0.01659,0.2805,0.0007398,0.004278,1.86E-05,0.01006,0.1003,0.5642,0.001387,0.269,0.4662,4.395,40.47,283.6,1.723,84.59,TRUE,1
1079,44.21,0.6239,8.72,0.001383,0.1904,68.14,3.1,0.05661,0.002477,46.53,0.002858,0.01703,0.01037,0.004282,0.00101,0.00623,1.595,0.03298,21.36,77.97,3.868,1.737,0.6224,1.258,0.9434,0.2199,0.2964,0.4059,1,0,0,41.6,0.04637,0.4781,0.01718,0.6188,6.48E-05,0.003588,0.004501,0.2712,0.0004409,0.004758,1.84E-06,0.01542,0.05966,0.5998,0.0003005,0.3799,0.1991,4.542,15.16,214.4,0.6421,128.4,TRUE,1
1080,17.64,0.9842,7.594,0.0006937,0.7436,147,2.751,40.13,41.2,0.002315,8.24,0.01062,1.928,0.004169,3.944,0.003008,0.001282,128.8,10.31,0.06265,0.2509,4.889,0.8419,9.778,0.06119,0.6189,0.4009,3.154,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1081,80.47,0.219,8.458,0.003621,0.02373,10.59,0.2414,0.02708,0.001754,79.18,1.232,1.223,0.02233,0.006736,0.001445,0.003634,8.326,0.04717,12.46,407,1.693,0.4789,5.264,0.9635,0.413,0.06062,2.507,0.3108,1,0,0,109.5,0.08655,0.8171,0.02117,0.373,0.0002418,0.004944,0.01693,0.3493,0.0002375,0.004311,1.21E-05,0.01579,0.03229,0.5692,0.0003172,0.2726,0.05973,0.8054,22.67,202.3,1.152,91.69,FALSE,1
1082,0.1143,0.4097,0.2873,0.04268,0.06474,19.96,7.379,0.02159,5.711,84.93,0.006074,0.001267,0.004978,0.1664,0.003452,0.04948,0.01241,0.1127,169.7,0.6068,2.928,0.5627,0.4453,0.2137,0.7142,0.07122,0.212,0.06892,1,0,0,113.9,0.2088,0.7637,0.1294,0.1528,0.0005453,0.002723,0.04031,0.1789,0.0003396,0.005089,6.83E-05,0.003061,0.07769,0.4744,0.002309,0.09378,105.7,388.4,29.12,97.11,2.744,30.52,FALSE,1
1083,55.44,0.2434,5.077,0.003781,0.02112,11.58,0.1872,0.002324,0.2217,91.32,0.001148,0.03646,2.713,0.007453,0.001157,0.00403,0.2242,0.03778,13.82,10.96,0.2272,5.05,0.4764,1.673,0.05542,0.6393,0.2268,0.5396,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1084,14.21,0.3841,0.3391,0.01294,0.781,48.15,0.01779,96.1,17.02,3.969,0.001748,0.008997,0.6144,0.0444,0.2607,0.003804,0.001017,8.514,13.04,0.04969,0.4436,0.4678,0.4035,13.1,0.1082,0.05922,0.1921,4.226,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1085,7.15,0.3131,1.044,0.01069,0.02501,60.83,0.9604,40.54,0.004596,0.002889,91.17,1.253,0.938,0.001754,20.43,0.005697,0.001327,667.2,19.53,0.06489,0.7366,0.5763,2.583,0.3898,0.1797,0.07295,1.23,0.1257,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1086,28.18,0.4198,8.947,0.001487,0.01053,40.32,5.955,0.6362,0.001339,30.35,10.78,0.002016,4.915,0.2059,0.002485,0.005465,0.0638,0.08114,18.74,3.118,8.672,0.4468,4.176,0.649,2.115,0.05656,1.989,0.2094,1,0,0,117.3,0.5162,0.8915,0.05549,0.1734,0.0002739,0.002068,0.01919,0.1457,0.0001209,0.001707,1.36E-05,0.001147,0.0169,0.2193,0.0002138,0.0201,0.9782,3.378,66.39,223.1,1.151,13,TRUE,1
1087,0.2866,0.1868,0.2765,0.001107,0.3185,82.81,1.485,0.07784,0.5036,51.06,61.67,0.0485,77.5,0.1585,0.001236,0.001216,1.834,0.04035,4.169,89.66,19.98,0.9214,5.124,3.284,4.873,0.1166,2.44,1.059,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1088,5.368,0.542,1.444,0.02223,0.3361,88.28,3.218,0.09547,0.002235,44.3,0.0163,0.004495,6.742,0.004609,0.001061,0.006134,0.05414,0.03463,21.03,2.646,0.9405,0.6397,0.203,3.604,0.2294,0.08098,0.09669,1.162,1,0,0,59.2,0.04412,0.513,0.01426,0.5151,7.46E-05,0.004399,0.005389,0.3025,0.0004625,0.003431,2.92E-06,0.02036,0.08475,0.3318,0.0006704,0.4139,1.342,30,14.04,205.3,0.7508,160.4,FALSE,1
1089,2.55,0.429,2.356,0.01673,0.1697,16.41,3.816,0.002836,0.1486,34.97,8.041,0.001838,0.0202,0.1275,0.00147,0.02738,0.04818,0.04798,93.88,2.355,0.6579,1.31,0.1456,0.2906,0.1605,0.1658,0.06932,0.09373,1,0,0,80.7,0.1578,0.7277,0.05528,0.3484,0.0001973,0.003763,0.0141,0.2564,0.000397,0.003719,1.03E-05,0.006963,0.05569,0.5049,0.002902,0.1262,1.707,15.08,10.58,69.72,1.157,50.2,TRUE,1
