,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f12,kb1,ku1,kb2,ku2,bcoop,ucoop,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA12_min,DNA12_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
555,0.2633,0.051039999999999995,0.06682,0.003904,0.01461,61.13,0.3066,0.01139,17.81,0.007428,0.0066489999999999995,0.012329999999999999,6.71,11.06,6.0360000000000005,0.1529,1,0,0,335.4,0.2038,0.4915,0.029519999999999998,0.1287,0.03166,0.1455,0.3683,0.6745,4.178,11.68,22.37,57.35,0.1196,0.7859,False,0.0
556,1.318,0.03639,5.757999999999999,0.005603,0.2068,28.45,0.1591,85.53,0.1316,0.054720000000000005,2.833,10.49,0.001469,0.01865,4.622,0.08743,1,0,0,,,,,,,,,,,,,,,,False,1.0
557,0.1312,0.04464,1.253,0.0006479,0.3779,413.5,2.975,0.02516,97.22,0.007935,0.01028,0.06788,6.492000000000001,48.48,7.917000000000001,0.059120000000000006,1,0,0,185.8,0.2127,0.604,0.01879,0.07088,0.021159999999999998,0.0803,0.3191,0.7196,5.296,17.32,17.84,41.83,0.2909,1.599,False,1.0
558,0.5671,0.1481,1.923,0.09676,0.07015,38.25,0.052629999999999996,0.001034,45.68,0.08039,1.348,0.01135,14.36,0.046610000000000006,0.7009,0.07037,1,0,0,,,,,,,,,,,,,,,,False,0.0
559,0.9047,0.2303,0.08047,0.001588,0.5195,18.47,0.05445,26.59,0.1971,0.0016,23.88,92.5,0.001883,0.0435,14.42,0.07384,1,0,0,198.4,0.09514,0.5624,0.009772,0.1895,0.003704,0.1004,0.3665,0.838,0.4426,3.193,1.861,11.52,0.09794,3.733,False,1.0
560,4.1080000000000005,0.992,1.8430000000000002,0.004193,0.2452,449.9,4.678999999999999,0.003093,35.75,0.06891,2.8810000000000002,0.01764,85.83,35.48,0.05341,0.3386,1,0,0,26.8,0.1143,0.2569,0.001865,0.031239999999999997,0.7282,0.8583,0.001248,0.027889999999999998,0.6305,3.217,2.725,12.85,0.004074,0.09002,False,0.0
561,0.1111,0.1569,1.824,0.007195,0.2357,34.69,3.091,82.79,0.004867,0.03754,1.355,3.292,0.0664,0.02266,0.5654,3.0610000000000004,1,0,0,300.4,0.225,0.9016,0.004719,0.1559,0.08645,0.6362,0.000173,0.05712999999999999,1.942,22.46,1.465,13.91,0.01469,1.314,False,1.0
562,5.6370000000000005,0.1985,0.9364,0.01103,0.059879999999999996,79.32,0.07415,81.31,0.001549,1.156,6.728,3.0860000000000003,0.9221,0.01198,1.819,0.102,1,0,0,159.9,0.5325,0.5633,0.008457,0.010709999999999999,0.3267,0.3489,0.09323,0.1174,0.1068,0.1226,3.0460000000000003,3.467,0.007011,0.009065,False,0.0
563,0.02383,0.1856,0.4349,0.01431,0.02132,2.062,4.745,21.16,0.002187,0.010920000000000001,1.973,1.3940000000000001,0.01217,0.02638,19.14,0.175,1,0,0,212.9,0.4821,0.6506,0.04095,0.1105,0.014969999999999999,0.0429,0.2637,0.4108,16.03,31.27,2.099,3.903,0.04675,0.154,False,0.0
564,17.23,0.9555,0.6879,0.02016,0.8519,182.5,0.2777,63.23,0.01496,0.001802,0.3777,1.4669999999999999,0.02029,0.05619,6.721,0.1051,1,0,0,31.6,0.01401,0.3497,0.003963,0.1259,0.006952,0.3598,0.3829,0.9568,0.1646,2.7710000000000004,3.1519999999999997,41.83,0.046669999999999996,8.165,False,1.0
565,0.1259,0.2622,0.578,0.03245,0.022080000000000002,0.5546,0.4505,0.0135,56.66,0.0056159999999999995,0.0051909999999999994,0.02667,24.95,20.86,8.056000000000001,0.2002,1,0,0,193.3,0.1334,0.715,0.03102,0.3916,0.005601,0.1332,0.1721,0.6767,1.778,17.32,0.9206,6.837999999999999,0.04503,1.685,False,1.0
566,0.9642,0.1206,0.2263,0.007536,0.04997,35.57,0.02845,30.86,0.4101,0.3656,61.06,7.667000000000001,0.0107,0.01896,12.31,0.1913,1,0,0,415.4,0.1796,0.8721,0.01575,0.47200000000000003,0.002149,0.1298,0.059129999999999995,0.5689,0.1609,1.8419999999999999,1.379,13.51,0.002784,0.2558,False,0.0
567,0.1659,0.8315,9.992,0.01278,0.3221,3.287,3.0439999999999996,1.067,72.84,0.0014960000000000002,0.5611,0.018359999999999998,36.07,3.872,0.3539,0.06872,1,0,0,,,,,,,,,,,,,,,,False,0.0
568,10.83,0.3847,2.9410000000000003,0.001317,0.4997,1.1340000000000001,0.05449,0.0025629999999999997,18.95,0.03135,0.008326,0.014169999999999999,16.14,37.51,3.155,0.2224,1,0,0,162.3,0.2901,0.5064,0.04187,0.1522,0.06916,0.2199,0.266,0.5052,0.02308,0.06015,0.6874,1.575,0.212,1.085,False,1.0
569,0.1305,0.02392,0.2991,0.004388,0.037689999999999994,977.1,1.735,88.58,0.006231,0.008204000000000001,1.036,3.738,0.002034,0.01927,16.84,0.1126,1,0,0,352.1,0.05279,0.5619,0.01346,0.166,0.0054020000000000006,0.09673,0.364,0.9049,8.842,85.71,55.08,298.9,0.11699999999999999,3.447,False,1.0
570,18.64,0.4545,0.2164,0.005619,0.1929,434.2,0.01051,0.0018059999999999999,76.01,0.6693,0.0035979999999999996,0.01204,48.78,63.03,0.6382,0.2026,1,0,0,,,,,,,,,,,,,,,,False,1.0
571,50.86,0.1327,9.964,0.008431000000000001,0.05219,138.1,0.09849,0.245,30.45,0.3166,0.02054,0.03642,1.956,1.365,0.5752,0.1378,1,0,0,,,,,,,,,,,,,,,,False,1.0
572,57.27,0.2801,8.957,0.03542,0.8221,63.11,0.02059,28.3,0.02947,9.99,31.59,6.997999999999999,0.43200000000000005,0.037360000000000004,0.07797,11.98,1,0,0,200.4,0.4803,0.7983,0.04858,0.1667,0.1466,0.3673,6.35e-05,0.0007763999999999999,0.004961,0.01204,1.0270000000000001,2.4,0.01375,0.07497000000000001,False,0.0
573,4.305,0.04085,2.734,0.011559999999999999,0.01171,58.73,1.77,0.0016870000000000001,80.64,0.004037,0.003629,0.02128,0.09082,4.003,7.417999999999999,0.09967999999999999,1,0,0,177.5,0.2583,0.3334,0.01429,0.02058,0.1099,0.1508,0.512,0.6041,0.9356,1.271,101.5,126.5,2.0540000000000003,3.1889999999999996,False,1.0
574,37.43,0.6816,6.704,0.0263,0.2079,41.85,0.4107,55.41,0.001738,0.05051,0.08907999999999999,0.5489,0.00488,0.01158,14.39,0.06005,1,0,0,334.4,0.2976,0.7084,0.001323,0.1145,0.006881,0.2801,0.23199999999999998,0.2329,0.02895,0.4146,1.631,21.91,0.01349,2.3819999999999997,False,0.0
575,0.8811,0.2802,0.2016,0.004606,0.1725,100.3,0.027000000000000003,0.014780000000000001,56.95,10.49,12.15,0.0102,20.06,0.2877,0.1921,1.6669999999999998,1,0,0,173.3,0.1366,0.4187,0.01845,0.07397000000000001,0.5482,0.7819,0.0034340000000000004,0.03753,0.1951,0.6223,0.6378,1.901,0.0007277999999999999,0.006182,False,0.0
576,22.55,0.6459999999999999,1.4,0.003919,0.04137,551.5,0.4144,0.01432,78.45,0.016640000000000002,0.1438,0.07379,22.49,15.36,3.843,0.08727,1,0,0,33.7,0.01823,0.6902,0.0006411,0.3267,0.0053170000000000005,0.6395,0.05026,0.9384,0.08419,6.757999999999999,3.988,176.1,0.0012929999999999999,2.326,False,0.0
577,0.6236,0.1745,0.2622,0.0484,0.07163,9.676,0.1124,0.0948,27.79,0.0030269999999999997,0.002637,0.010029999999999999,0.7029,0.6697,3.1839999999999997,0.1705,1,0,0,345.5,0.1577,0.7751,0.0119,0.4889,0.0070019999999999995,0.2748,0.08204,0.5407,0.414,5.8389999999999995,1.534,18.38,0.01772,2.488,False,1.0
578,13.42,0.3586,2.658,0.006758,0.03818,48.98,3.54,38.41,0.0017739999999999998,0.4302,3.3819999999999997,226.9,0.001281,0.04433,1.393,0.05892000000000001,1,0,0,58.0,0.07692,0.5777,0.004682,0.2401,0.01839,0.4935,0.1261,0.8162,0.7842,12.83,32.25,362.8,0.8109,102.6,True,1.0
579,16.72,0.2225,1.98,0.016280000000000003,0.09679,27.51,0.2186,30.35,0.003321,0.06828,0.414,7.88,0.004370000000000001,0.03433,1.2309999999999999,0.156,1,0,0,177.8,0.7139,0.8062,0.038110000000000005,0.06408,0.1046,0.1431,0.04363,0.09064,0.2154,0.2957,16.12,21.89,0.9133,1.685,False,1.0
580,2.539,0.4191,1.077,0.002287,0.04628,1.891,0.6391,21.51,1.031,0.01114,6.699,78.79,0.001168,0.07357000000000001,5.5489999999999995,0.05126,1,0,0,126.8,0.2756,0.6988,0.015390000000000001,0.2448,0.005312,0.1096,0.2196,0.5763,0.5710000000000001,3.3480000000000003,3.638,18.84,0.332,8.658999999999999,False,1.0
581,5.082,0.3433,0.1739,0.08748,0.02556,185.1,0.4263,53.31,0.007624,0.0017050000000000001,0.04339,0.5961,0.01212,0.01208,0.223,10.9,1,0,0,196.1,0.1864,0.6945,0.003558,0.1143,0.2871,0.743,6.0899999999999996e-05,0.006659,1.7409999999999999,14.98,25.91,215.4,0.09268,6.405,False,1.0
582,67.8,0.2003,0.2825,0.00202,0.3565,143.0,0.02018,68.17,0.1154,0.001998,24.68,445.6,0.009381,0.05426,6.151,0.111,1,0,0,50.6,0.04301,0.1995,0.01175,0.041589999999999995,0.03531,0.1406,0.6679,0.8983,0.0663,0.1983,25.28,57.0,1.5930000000000002,8.097999999999999,False,1.0
583,0.013340000000000001,0.03607,0.04936,0.001175,0.0844,15.03,0.4089,42.97,0.1829,0.05476,29.25,79.93,0.001135,0.01722,18.02,0.146,1,0,0,473.0,0.1136,0.5628,0.03048,0.1815,0.006581,0.05501,0.3442,0.8049,14.54,63.54,5.776,20.13,0.1875,2.276,False,1.0
584,1.5290000000000001,0.2907,0.06926,0.03864,0.2446,5.065,0.010020000000000001,24.24,0.3979,0.3504,15.96,15.38,0.01174,0.01072,2.276,0.1903,1,0,0,306.6,0.2607,0.5439,0.05202999999999999,0.1903,0.06068,0.2079,0.2349,0.5199,0.2794,0.7175,1.465,3.557,0.1034,0.6054,False,1.0
585,17.16,0.3981,0.1493,0.0108,0.01077,433.4,0.3683,0.006867,55.71,6.882999999999999,0.0036520000000000003,0.03141,2.645,121.6,0.2037,0.34700000000000003,1,0,0,366.4,0.3548,0.8777,0.01529,0.1097,0.1022,0.4843,0.0012109999999999998,0.07674,4.228,16.93,182.3,727.2,0.826,13.14,True,1.0
586,4.16,0.2286,0.1332,0.0006758,0.0342,1.037,0.07406,15.53,0.011040000000000001,0.001807,8.094,9.185,0.03291,0.01065,14.02,0.07269,1,0,0,115.4,0.055779999999999996,0.07998999999999999,0.0066549999999999995,0.01261,0.023790000000000002,0.04808,0.8691,0.9076,0.09682,0.146,1.7890000000000001,2.612,0.1067,0.2233,False,0.0
587,15.54,0.1217,0.1341,0.01651,0.01012,313.2,0.0113,0.01126,66.57,0.001375,0.02671,0.02035,3.7760000000000002,1.265,8.987,0.2562,1,0,0,187.2,0.028610000000000003,0.7632,0.0070030000000000005,0.3373,0.0077659999999999995,0.3493,0.10400000000000001,0.9061,0.08211,1.581,11.0,168.0,0.003934,0.9119,False,0.0
588,0.9168,0.3995,0.2096,0.03503,0.5926,22.78,0.04564,0.001837,72.33,0.05359,0.2464,0.01184,98.88,33.35,2.443,0.3026,1,0,0,118.3,0.02962,0.5428,0.002143,0.17800000000000002,0.06246,0.705,0.03322,0.8458,0.09704,2.3609999999999998,0.2716,4.493,0.002258,0.5226,False,0.0
589,54.3,0.4958,3.8710000000000004,0.06986,0.013640000000000001,2.122,0.1837,65.15,0.0040869999999999995,4.566,52.46,865.1,0.032310000000000005,0.026389999999999997,0.6073,6.22,1,0,0,78.7,0.2591,0.6805,0.002169,0.07455,0.3046,0.6935,0.0002145,0.013999999999999999,0.028610000000000003,0.2502,3.3,24.64,0.07351,3.7569999999999997,False,0.0
590,2.654,0.3668,0.9735,0.05223,0.01068,0.8839,1.176,74.96,0.014759999999999999,0.7247,0.06806,2.1,0.002169,0.02449,4.127,0.1007,1,0,0,77.1,0.07686,0.2379,0.013009999999999999,0.06402999999999999,0.03658,0.1993,0.5796,0.8418,1.935,6.599,13.79,38.58,2.187,16.86,True,1.0
591,37.34,0.4186,1.153,0.056479999999999995,0.06735,119.7,0.05072,0.027280000000000002,16.16,0.01261,0.018019999999999998,0.017159999999999998,41.99,11.68,17.5,1.517,1,0,0,88.0,0.3156,0.7322,0.052360000000000004,0.3371,0.02461,0.1477,0.1042,0.3873,0.06757,0.2556,6.093,21.93,0.02094,0.2701,False,0.0
592,10.24,0.3468,0.2135,0.07732,0.3028,456.4,0.2422,79.26,0.8024,0.2555,1.155,14.23,0.001515,0.01253,11.8,0.2519,1,0,0,69.0,0.0272,0.1531,0.009573,0.0659,0.01629,0.1698,0.6944,0.9263,1.365,5.587999999999999,40.48,148.1,1.087,14.55,True,1.0
593,0.03941,0.0808,0.3747,0.04167,0.01155,30.93,4.004,82.66,3.867,0.02781,0.4763,1.962,0.007492,0.01596,0.3217,0.054060000000000004,1,0,0,,,,,,,,,,,,,,,,False,1.0
594,0.1325,0.7731,0.2031,0.02051,0.05741,15.0,1.8769999999999998,80.41,0.0249,0.004061,69.75,80.03,0.1285,0.01794,0.1547,1.041,1,0,0,126.5,0.05534,0.7123,0.005364,0.29600000000000004,0.2607,0.7648,0.0005354,0.2283,9.43,179.5,1.636,29.56,0.01065,3.3369999999999997,False,1.0
595,7.702000000000001,0.3285,2.458,0.0009638,0.0717,6.377000000000001,0.3685,52.61,0.09442,0.001441,33.84,111.0,0.0226,0.01623,1.0270000000000001,0.126,1,0,0,67.2,0.0353,0.4125,0.003092,0.212,0.03689,0.696,0.06315,0.8437,0.06767999999999999,1.682,1.817,27.14,0.03897,8.267999999999999,False,1.0
596,0.014769999999999998,0.02732,0.006751000000000001,0.0013390000000000001,0.2632,58.14,0.01201,6.401,67.17,0.00502,0.003461,0.01099,0.7182,0.7885,5.26,0.06589,1,0,0,2196.0,0.509,0.6003,0.07331,0.09141,0.025330000000000002,0.031810000000000005,0.293,0.3778,10.21,12.08,5.52,6.4910000000000005,0.1379,0.1908,False,1.0
597,38.38,0.6303,0.3871,0.002188,0.4036,16.92,0.01197,0.06341000000000001,59.34,0.7969,0.007586,0.01427,0.2412,2.807,0.1084,0.3456,1,0,0,199.6,0.1062,0.8113,0.001198,0.3148,0.1647,0.6808,0.0004037,0.2526,0.01755,0.5673,1.102,30.94,0.029410000000000002,22.83,False,1.0
598,0.1591,0.1147,0.1524,0.0022670000000000004,0.255,16.95,0.06469,0.001159,30.87,0.03437,0.007242,0.01491,1.663,0.8233,4.811,0.05521,1,0,0,802.7,0.2658,0.9014,0.006654,0.3411,0.00373,0.1785,0.04849,0.545,0.337,4.574,0.568,5.919,0.005106,0.5264,False,0.0
599,7.01,0.08716,9.638,0.007444,0.01586,6.313,1.92,77.69,0.00428,0.07329,7.042000000000001,300.6,0.0016989999999999998,0.02798,3.512,0.1172,1,0,0,121.6,0.1134,0.4059,0.01987,0.09099,0.05149,0.2254,0.3964,0.7733,0.3661,1.4680000000000002,32.89,88.14,2.715,19.49,True,1.0
600,3.326,0.5027,4.8919999999999995,0.015519999999999999,0.1393,35.47,3.412,45.18,0.0018039999999999998,0.3765,45.34,258.9,0.0042380000000000004,0.01269,10.8,2.4859999999999998,1,0,0,91.7,0.09812,0.6736,0.001401,0.316,0.06647,0.6238,0.008631,0.6578,0.3186,10.2,2.227,50.16,0.01968,9.871,False,1.0
601,0.02145,0.1598,0.1954,0.0007109,0.3809,3.409,0.5078,90.2,0.0019329999999999998,11.46,1.41,2.3890000000000002,0.1586,0.01028,1.3090000000000002,10.71,1,0,0,264.0,0.4165,0.5379999999999999,0.014130000000000002,0.02486,0.4435,0.5584,0.0015480000000000001,0.003785,4.678,7.0920000000000005,0.644,0.9299,0.04662,0.09627999999999999,False,0.0
602,36.38,0.3798,1.712,0.05496,0.06612,819.9,0.879,0.3241,24.65,0.004141,0.01792,0.06957,3.4139999999999997,21.18,5.726,0.2335,1,0,0,45.2,0.2819,0.6282,0.020309999999999998,0.1353,0.04985,0.2434,0.1969,0.5578,0.5475,1.919,54.65,172.0,0.2409,2.385,False,1.0
603,0.7689,0.2158,1.058,0.001292,0.01674,51.28,4.531000000000001,0.531,69.75,0.001009,0.05712999999999999,0.01542,37.89,34.17,14.93,0.2617,1,0,0,51.8,0.02345,0.2116,0.0031100000000000004,0.06362999999999999,0.01738,0.3487,0.5112,0.9358,1.935,18.89,8.436,50.16,0.023459999999999998,0.8207,False,0.0
604,34.93,0.060770000000000005,0.6999,0.0036439999999999997,0.011640000000000001,3.092,0.01275,38.77,2.589,0.0028539999999999998,4.995,11.68,0.007031,0.01491,14.43,0.06631000000000001,1,0,0,182.6,0.09267,0.1515,0.012759999999999999,0.030239999999999996,0.01438,0.037989999999999996,0.8003,0.8688,0.01293,0.024319999999999998,7.819,13.02,0.2304,0.6369,False,0.0
605,3.221,0.6655,3.593,0.0384,0.185,88.34,5.471,45.85,0.09661,0.08032,15.93,115.6,0.1275,0.07727,0.09046,1.641,1,0,0,33.4,0.2532,0.6471,0.01158,0.09752000000000001,0.3268,0.677,0.00045889999999999993,0.011000000000000001,1.6869999999999998,7.405,8.468,33.18,0.1503,2.3040000000000003,False,1.0
606,0.6869,0.9751,1.229,0.004001,0.05561,84.2,1.261,3.5639999999999996,28.35,0.7490000000000001,0.00389,0.04995,60.29,3.6289999999999996,9.998,0.1043,1,0,0,,,,,,,,,,,,,,,,False,0.0
607,1.301,0.7902,3.543,0.0007107,0.07299,1.016,1.04,0.1093,23.89,0.48200000000000004,0.002338,0.019209999999999998,5.507000000000001,5.819,5.962000000000001,0.1343,1,0,0,228.3,0.2134,0.7914,0.018000000000000002,0.4948,0.002863,0.1595,0.1163,0.4602,0.3421,3.58,0.5804,5.602,0.02963,2.222,False,1.0
608,0.5016,0.7203,0.2638,0.04326,0.05425,294.0,5.232,74.99,0.8951,0.08148,0.3053,5.931,0.003907,0.06581000000000001,0.9331,0.4147,1,0,0,,,,,,,,,,,,,,,,False,1.0
609,0.06646,0.5561,1.258,0.0048530000000000005,0.6837,154.1,7.847,0.05248,36.91,0.3569,1.41,0.0284,20.21,2.6310000000000002,0.3468,1.215,1,0,0,69.4,0.147,0.6582,0.008418,0.2296,0.2991,0.6572,0.002066,0.1678,5.21,54.1,0.6781,5.941,0.0021149999999999997,0.1564,False,0.0
610,0.1535,0.2124,0.2225,0.0006799999999999999,0.055,26.32,0.8547,2.1590000000000003,76.61,0.02792,0.1654,0.01015,44.47,3.408,19.36,0.07712999999999999,1,0,0,106.9,0.017669999999999998,0.09075,0.002226,0.03036,0.004275,0.08438999999999999,0.8524,0.9654,1.52,8.606,1.194,5.707000000000001,0.003093,0.06781000000000001,False,0.0
611,4.7219999999999995,0.6456,0.8447,0.01989,0.1038,40.91,0.02213,0.03121,60.33,34.62,9.242,0.018609999999999998,32.86,0.4448,0.06719,1.7209999999999999,1,0,0,176.9,0.1325,0.7229,0.01678,0.2249,0.2437,0.7014,0.000356,0.03381,0.04154,0.3802,0.3235,2.701,0.0003948,0.01828,False,0.0
612,3.782,0.2562,9.205,0.008836,0.0399,34.53,2.889,0.07092999999999999,32.73,0.00581,0.06791,0.0282,32.69,28.8,10.19,0.3909,1,0,0,66.6,0.1832,0.6069,0.007873,0.1531,0.03888,0.3877,0.1575,0.6786,0.2164,1.681,3.595,20.51,0.015369999999999998,0.4841,False,0.0
613,40.91,0.5488,2.076,0.033819999999999996,0.07979,699.4,6.172000000000001,0.4155,66.16,0.4947,0.0012929999999999999,0.03319,0.1225,50.57,7.568,0.5693,1,0,0,41.1,0.2013,0.5124,0.005248,0.0494,0.20600000000000002,0.5441,0.08941,0.5079,2.911,11.51,222.1,787.9,5.627000000000001,70.82,True,1.0
614,0.01813,0.09686,0.16699999999999998,0.02847,0.05316,7.659,0.5586,96.38,0.6259,0.004158,0.07666,0.06535,0.03141,0.017269999999999997,1.183,0.07138,1,0,0,659.2,0.159,0.8325,0.01732,0.195,0.05728,0.1282,0.07238,0.66,7.99,63.31,1.545,10.51,0.01683,0.7622,False,1.0
615,1.594,0.3572,2.266,0.09153,0.03052,21.08,0.9169,0.007509999999999999,98.35,0.004184,0.2748,0.05517999999999999,3.142,2.2359999999999998,19.57,0.059489999999999994,1,0,0,93.2,0.3241,0.6626,0.0032270000000000003,0.04004,0.01643,0.1617,0.2713,0.6244,0.3053,1.7790000000000001,1.5119999999999998,7.375,0.0041340000000000005,0.07647000000000001,False,0.0
616,3.655,0.6176,1.615,0.002696,0.2251,20.41,3.199,48.65,0.001236,0.03611,0.622,4.388999999999999,0.08387,0.01493,0.09537999999999999,0.05061,1,0,0,36.7,0.01927,0.225,0.000884,0.06812,0.3123,0.7966,0.02853,0.642,0.3046,6.561,2.088,29.2,0.04931,9.4,False,0.0
617,39.18,0.1764,5.9479999999999995,0.001413,0.5596,13.15,0.013880000000000002,0.00371,67.77,0.1577,0.008768000000000001,0.02055,0.2534,0.6865,16.01,0.3927,1,0,0,466.8,0.3798,0.9494,0.007575,0.1301,0.01941,0.1982,0.01404,0.4848,0.003074,0.02198,0.7366,4.288,0.02335,0.7805,False,1.0
618,0.01784,0.2767,3.3360000000000003,0.0009249000000000001,0.2073,206.7,5.294,0.0372,65.69,2.0669999999999997,1.094,0.028630000000000003,72.29,0.3521,1.8330000000000002,0.1351,1,0,0,,,,,,,,,,,,,,,,False,0.0
619,0.9268,0.8733,0.4285,0.007470999999999999,0.08927,1.814,2.151,27.68,1.074,0.018680000000000002,59.07,192.1,0.006259000000000001,0.02316,6.468999999999999,0.06961,1,0,0,60.9,0.041139999999999996,0.1253,0.008128,0.05757999999999999,0.00935,0.1001,0.7861,0.9144,2.1790000000000003,8.229,2.358,8.276,0.2767,3.342,False,0.0
620,3.15,0.8764,0.10800000000000001,0.004393,0.06627000000000001,71.59,0.3671,0.008478,47.17,0.0074540000000000006,0.0016829999999999998,0.07746,0.09787,1.422,1.5219999999999998,0.06648,1,0,0,127.8,0.1171,0.7190000000000001,0.04268,0.3555,0.01347,0.125,0.1461,0.7079,9.15,48.78,32.94,173.5,1.004,27.86,False,1.0
621,0.1327,0.3802,1.09,0.01321,0.03864,2.545,4.822,0.002247,64.97,0.012709999999999999,0.6881,0.01091,8.461,7.071000000000001,0.050519999999999995,15.73,1,0,0,73.2,0.09186,0.3405,0.002141,0.04576,0.6481,0.8879,2.37e-05,0.0009308,1.5090000000000001,13.78,0.5936,4.378,0.008102,0.2844,False,1.0
622,76.71,0.7249,2.122,0.01636,0.05371,4.734,0.1397,65.62,0.02401,0.001441,5.225,5.711,0.3582,0.03084,1.72,0.1256,1,0,0,16.2,0.013269999999999999,0.069,0.006099,0.02559,0.06701,0.3286,0.6052,0.9015,0.028960000000000003,0.111,3.4939999999999998,9.815,0.1444,1.078,False,0.0
623,10.19,0.6194,1.83,0.009778,0.43200000000000005,249.6,4.226,44.18,0.03218,0.00118,8.286,20.8,0.6439,0.04949,1.788,0.05881,1,0,0,13.4,0.02103,0.09857,0.002579,0.01425,0.09033,0.3981,0.5206,0.8732,0.3844,1.5619999999999998,7.817,21.53,0.1059,0.8025,False,0.0
624,6.962000000000001,0.3409,0.2409,0.004374,0.06242,7.968999999999999,0.2472,38.94,0.0012519999999999999,0.06963,1.444,6.776,0.03953,0.0206,3.009,0.08301,1,0,0,49.3,0.02143,0.09496,0.005468,0.02264,0.0478,0.2189,0.6966,0.914,0.3362,0.9458,7.237,17.75,0.4111,2.464,False,0.0
625,89.25,0.7946,1.173,0.018580000000000003,0.2897,284.0,0.02962,19.08,0.01647,0.10099999999999999,43.79,12.75,0.06856,0.03065,12.77,0.6805,1,0,0,64.5,0.3135,0.7281,0.013859999999999999,0.2495,0.027239999999999997,0.28,0.1069,0.4713,0.02203,0.1298,2.535,14.08,0.006599,0.2021,False,0.0
626,70.36,0.3426,7.417999999999999,0.0007433,0.01084,9.823,0.3729,43.62,0.0016690000000000001,0.02107,20.98,16.51,1.1440000000000001,0.031239999999999997,1.311,0.05919,1,0,0,32.7,0.10800000000000001,0.2234,0.005883,0.02079,0.2059,0.4592,0.3445,0.6507,0.0209,0.05451,4.751,10.21,0.026660000000000003,0.1125,False,0.0
627,11.91,0.8424,0.353,0.0239,0.02207,8.712,2.842,65.91,0.002176,0.004595,0.006795000000000001,2.623,0.00234,0.01178,0.1662,0.1977,1,0,0,60.5,0.0611,0.2917,0.001255,0.029460000000000004,0.6842,0.8553,0.004442,0.1613,2.188,15.77,31.29,202.3,2.475,103.3,True,0.0
628,80.36,0.5978,1.314,0.002179,0.047389999999999995,311.9,0.6491,91.09,0.003435,0.1094,0.09375,2.6460000000000004,0.03373,0.01811,0.1861,0.6055,1,0,0,49.8,0.044539999999999996,0.42700000000000005,0.0003157,0.07278,0.5599,0.8869,0.0003443,0.1652,0.1109,3.221,16.34,373.0,0.0406,21.14,True,1.0
629,25.35,0.3734,3.213,0.0006752999999999999,0.1698,41.06,0.4529,91.09,0.02125,0.06093,4.2669999999999995,107.7,0.007781999999999999,0.011909999999999999,0.3296,0.1026,1,0,0,90.4,0.03207,0.5077,0.00023530000000000003,0.2037,0.10400000000000001,0.8418,0.002651,0.7632,0.031310000000000004,2.6289999999999996,2.549,112.9,0.027089999999999996,52.76,True,1.0
630,25.63,0.6183,0.7877,0.002771,0.0255,138.1,0.9568,1.272,50.8,0.001417,0.002391,0.01083,11.78,357.1,5.773,0.5269,1,0,0,76.2,0.2097,0.4133,0.01075,0.08993,0.1349,0.4939,0.1805,0.5622,1.801,6.026,75.03,244.8,1.04,11.06,True,1.0
631,0.1205,0.7249,0.1867,0.0048460000000000005,0.337,4.342,0.1972,95.15,0.2107,0.5471,3.135,0.5822,0.2778,0.01187,1.249,0.07452,1,0,0,136.5,0.04187,0.3603,0.007826000000000001,0.1412,0.03229,0.3981,0.3007,0.8645,1.334,13.13,0.2535,2.041,0.007241,0.3175,False,0.0
632,10.15,0.5186,3.7460000000000004,0.01693,0.03042,98.64,2.333,83.9,0.1205,0.00526,5.77,13.31,0.021759999999999998,0.048589999999999994,16.41,0.2086,1,0,0,31.7,0.0187,0.4981,0.0010710000000000001,0.2086,0.00485,0.5784,0.1655,0.9495,0.2051,10.64,5.207999999999999,128.1,0.008762,5.061,False,1.0
633,0.2408,0.1806,0.03374,0.06872,0.6659999999999999,440.2,0.08649,99.68,0.02125,0.008703,83.02,442.6,0.00698,0.01108,1.5119999999999998,0.2289,1,0,0,724.5,0.1428,0.9304,0.008646,0.1867,0.049960000000000004,0.4081,0.004654,0.6124,4.46,40.15,5.92,49.83,0.053020000000000005,3.7560000000000002,False,1.0
634,0.1924,0.4888,0.397,0.0018800000000000002,0.013130000000000001,0.2803,3.935,0.029289999999999997,37.61,0.05055,0.00159,0.01295,0.009093,0.4991,1.2570000000000001,3.733,1,0,0,308.9,0.5073,0.7414,0.02374,0.07406,0.2239,0.4121,0.002801,0.01855,15.88,33.1,6.261,12.87,1.8319999999999999,7.686,False,1.0
635,3.4330000000000003,0.9833,0.8758,0.008734,0.07586,22.79,0.8723,50.26,0.2629,0.04021,75.97,311.0,0.1054,0.03929,0.2627,0.6313,1,0,0,67.2,0.2578,0.7335,0.003963,0.1205,0.2429,0.6322,0.001348,0.08465,0.8397,6.394,2.991,21.75,0.03047,1.5730000000000002,False,1.0
