,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
1758,63.75,0.01236,2.824,0.0008313,0.01575,120.8,0.01283,0.01308,3.806,0.003779,9.642,38.43,6.043,0.08351,18.13,0.006529,0.1265,1.699,0.3227,0.1761,6.714,0.2956,7.038,0.06598,0.1147,0.2925,0.06453,0.1267,1,0,0,872,0.01157,0.1966,0.08261,0.2849,0.0001577,0.0004909,0.005517,0.01798,0.02715,0.1135,0.002725,0.01726,0.01336,0.07681,0.4636,0.8092,0.004898,0.01881,26.83,78.99,0.09386,0.8134,FALSE,0
1759,0.8687,0.02402,0.3105,0.01613,0.493,211.8,0.1406,0.5097,0.003226,0.003823,0.001707,32.3,0.1236,0.001157,0.02717,0.005076,7.757,0.2642,0.0151,586.6,0.1279,8.452,3.228,0.7921,2.034,0.2297,0.3267,0.06287,1,0,0,538.5,0.01032,0.7618,0.01394,0.1009,0.1499,0.1692,0.001638,0.01568,0.0004626,0.0007811,0.01996,0.07656,0.003235,0.3048,0.01506,0.8557,0.2351,4.462,11.89,82.35,0.3293,15.79,TRUE,1
1760,0.01959,0.1795,0.012,0.001782,0.05106,350.2,0.183,0.5639,0.01609,12.87,42.01,0.002475,40.11,0.74,2.053,18,7.097,0.3661,0.9075,0.12,0.1777,0.4152,1.495,13.24,0.3198,0.05995,0.5622,0.06417,1,0,0,1698,0.1997,0.8219,0.004625,0.01544,0.01393,0.05779,0.04764,0.1625,0.0001135,0.0007244,0.002861,0.06746,0.005518,0.03544,0.0597,0.6314,24.5,74.25,2.697,8.036,0.001066,0.009401,FALSE,0
1761,2.413,0.01725,0.5325,0.0005375,0.0195,284.9,0.07709,34.14,0.001394,8.072,0.01213,42.91,0.01221,0.2639,28.48,0.02981,6.33,129.1,0.07233,8.292,0.146,14.04,0.7358,7.555,0.08668,0.6611,0.05996,0.2979,1,0,0,444.8,0.009131,0.773,0.00153,0.02863,0.0001865,0.1079,0.005315,0.09852,8.61E-05,0.002116,0.002155,0.05611,0.002369,0.3098,0.1394,0.9503,0.07743,2.119,23.35,160.1,0.03737,1.754,FALSE,0
1762,0.8318,0.7526,0.1603,0.0006401,0.07342,26.05,1.621,0.002503,75.26,0.477,1.318,24.5,0.001213,15.26,0.001109,6.541,0.01845,2.069,42.88,0.01012,0.6835,0.4255,0.4179,0.6822,0.2619,16.25,0.06262,0.2427,1,0,0,73.2,0.03531,0.1905,2.81E-05,0.0002271,0.007894,0.07056,0.1038,0.6053,4.73E-06,0.0006121,0.2441,0.8067,3.35E-06,1.13E-05,1.01E-05,0.0006218,10.72,47.75,11.92,51.71,0.4007,7.535,FALSE,3
1763,1.027,0.3929,0.6433,0.03995,0.1052,0.1897,0.09144,1.958,0.02821,0.006962,0.001104,72.13,12.96,0.003476,0.005896,0.02634,0.9868,0.1118,0.9102,34.54,0.892,18.27,1.854,0.8563,0.05557,0.05663,0.2228,0.1001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1764,59.68,0.7215,3.74,0.07073,0.06612,774,0.273,78.88,0.09647,0.004571,0.002665,1.35,0.007131,1.449,62.15,2.049,5.281,6.768,0.01886,18.55,0.3868,2.462,13.88,1.52,3.368,0.6511,1.602,0.06011,1,0,0,35.1,0.01668,0.3882,0.000703,0.1746,0.03641,0.8714,2.30E-05,0.004604,0.0003184,0.01964,0.0007459,0.05612,3.10E-07,0.02999,2.93E-05,0.8324,0.02286,1.028,2.065,59.57,0.0003834,0.3027,FALSE,2
1765,0.4119,0.05815,0.1207,0.004746,0.08011,3.897,0.1151,79.9,0.01542,1.374,0.004244,0.01511,79.92,0.1697,8.605,0.001072,0.00836,300.8,0.01062,526.2,11.91,6.964,1.071,10.04,0.1095,0.4083,18.84,0.26,1,0,0,302.9,0.04851,0.5125,0.002796,0.07093,0.0203,0.3441,1.55E-06,3.93E-05,0.3045,0.9018,8.84E-08,2.62E-07,2.53E-07,0.0001876,5.89E-05,0.006547,0.4316,5.422,3.898,25.08,0.3134,12.91,TRUE,3
1766,4.02,0.4287,0.7358,0.003616,0.7021,153.3,0.3037,0.2457,8.276,0.006084,0.06018,2.869,69.27,0.1045,2.056,8.834,63.96,0.015,0.3783,311.2,0.8321,0.1494,17.65,7.903,0.2599,4.575,0.3698,0.1203,1,0,0,35.9,0.001478,0.05233,0.01383,0.2962,0.006021,0.03117,4.59E-05,0.000387,0.1873,0.5336,0.002692,0.02686,1.73E-05,6.15E-05,0.1739,0.7718,0.1783,0.8349,1.928,6.532,0.01717,0.1953,FALSE,0
1767,0.2495,0.3138,1.458,0.05792,0.246,5.958,9.821,0.1888,0.003132,0.007147,0.04117,20.26,4.534,0.0221,0.007954,0.03916,17.49,0.0352,0.0119,151.7,0.3327,4.963,15.44,0.3184,0.07959,0.2807,0.785,0.1011,1,0,0,469.2,0.05441,0.1847,0.005511,0.005808,0.08083,0.09641,0.001305,0.004966,0.00981,0.06219,0.01972,0.1193,0.0009587,0.006242,0.66,0.6611,1.82,4.978,1.433,3.727,0.08423,0.5677,FALSE,0
1768,13.38,0.2889,1.246,0.0007867,0.01756,123.7,0.06451,20.85,0.004022,75.75,1.127,0.08171,0.004854,20.41,0.001488,0.02491,2.139,2.067,0.01096,1.157,0.1663,0.1452,0.07219,5.141,0.2208,5.361,2.538,7.211,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1769,9.086,0.1387,7.411,0.05623,0.03126,7.879,9.629,0.07083,0.005022,61.82,0.8828,29.24,0.09575,0.001886,0.07532,0.007619,4.711,17.01,0.01532,34.6,1.167,6.368,3.674,17.95,0.1059,0.5735,0.2629,0.06892,1,0,0,51.9,0.00191,0.05813,5.97E-06,0.0004395,9.32E-05,0.2341,0.000155,0.01586,2.77E-05,0.001465,0.001104,0.04886,1.94E-06,0.002954,0.681,0.9945,0.02346,1.411,4.659,40.5,0.09025,6.452,FALSE,0
1770,0.1224,0.717,0.1714,0.004268,0.5385,6.857,3.804,0.001406,0.002918,7.633,0.1391,57.08,0.002235,0.008351,58.45,0.002357,2.774,3.175,0.01563,1.944,2.366,3.559,1.729,10.49,0.2345,1.77,0.05724,1.112,1,0,0,102.6,5.07E-06,0.07549,0.001679,0.001913,3.07E-07,0.115,0.000171,0.0001773,0.0002622,0.1329,6.08E-05,0.03157,7.98E-05,0.06979,0.6691,0.997,1.021,55.52,0.2306,7.657,0.006101,4.598,FALSE,0
1771,1.505,0.106,0.1062,0.006552,0.6333,182,0.0646,93.49,0.2034,0.03106,0.3529,5.855,0.4865,0.07872,3.999,0.4818,0.007635,109.1,308,0.01724,16.67,0.1694,4.343,6.661,0.3,7.116,0.1811,0.09575,1,0,0,161.6,0.1651,0.5438,0.01442,0.05047,0.0006155,0.002153,0.1636,0.5287,0.001173,0.01916,0.01429,0.03973,0.0003324,0.0009221,0.04417,0.5525,1.086,2.971,16.02,38.02,0.8935,5.03,FALSE,1
1772,11.67,0.2961,2.999,0.02026,0.01838,7.938,1.705,0.01025,78.62,0.2856,2.336,0.02031,1.525,5.874,0.009953,0.2995,0.003163,0.01319,2.231,0.1371,0.8209,17.44,0.05434,1.575,5.381,0.1417,0.1592,5.934,1,0,0,69.6,0.0052,0.2128,0.01535,0.3776,0.0001628,0.1345,0.0003797,0.008787,9.22E-05,0.03872,0.000465,0.0004793,0.4002,0.9338,1.95E-05,0.0607,0.04915,6.109,2.503,130.4,0.01676,39.23,TRUE,3
1773,8.979,0.1292,0.6717,0.004076,0.8084,506.5,0.01498,69.77,0.02941,6.769,0.1309,8.943,0.1336,0.3944,6.746,0.08852,0.4649,1.331,0.06077,6.216,3.924,11.47,6.371,3.968,0.07223,15.28,0.7596,0.1108,1,0,0,92.3,0.04891,0.3595,0.01779,0.1686,0.001641,0.1091,0.0002496,0.002494,0.1231,0.5518,0.0002812,0.001234,1.61E-05,0.002423,0.115,0.7158,0.03472,0.267,3.001,14.16,0.01441,0.32,FALSE,2
1774,0.1245,0.05572,0.002149,0.002651,0.07878,318.8,0.04068,22.76,0.01247,0.005042,1.5,94.27,0.3133,0.006993,28.74,0.04028,0.02528,6.169,0.01033,0.03429,0.7865,3.056,1.781,4.197,0.05907,0.4851,0.07831,0.08704,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1775,97.08,0.182,3.233,0.03244,0.02902,714.3,0.8437,0.4994,0.05399,1.192,52.72,1.292,0.003673,0.1587,2.966,0.3456,0.004073,6.094,7.588,0.01538,0.2349,0.6243,4.335,4.191,0.07416,0.7093,1.154,0.2794,1,0,0,75.4,0.009422,0.1838,0.02791,0.14,0.002702,0.01259,0.002974,0.2924,0.004535,0.078,0.004602,0.03188,0.0115,0.08015,0.4157,0.8987,0.2063,1.129,124.9,473.4,0.6338,9.105,FALSE,1
1776,2.772,0.01556,5.907,0.008048,0.6454,154.1,0.03515,21.59,0.001129,0.001994,93.73,0.005056,70.63,0.008576,0.04892,0.006408,0.6297,0.1429,0.206,0.4992,0.1706,0.05517,11.62,1.452,0.0525,0.05934,0.3076,0.549,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1777,12.64,0.3361,0.4779,0.003705,0.02629,86.24,0.6097,0.002253,27.84,0.3031,7.807,0.2199,0.004548,0.4944,0.002503,0.5369,0.00533,0.01297,9.768,0.06161,0.8806,7.6,0.709,2.566,2.38,6.695,1.053,0.09894,1,0,0,83.2,0.1153,0.5576,0.06018,0.4907,0.008026,0.1724,0.04787,0.08044,0.02002,0.02228,0.00092,0.03294,0.01386,0.1681,0.001782,0.5169,0.8718,6.666,33.7,231.6,0.3463,16.35,TRUE,1
1778,1.533,0.8675,0.3016,0.003956,0.108,11.84,2.33,78.47,0.03632,0.1381,13.84,0.006966,0.04184,0.004079,41.83,0.02255,0.07718,175.6,0.08274,0.01868,2.321,0.3051,19.38,0.528,0.4359,2.572,0.1615,0.05352,1,0,0,53.1,0.004451,0.1096,8.68E-05,0.027,0.0002736,0.01866,0.002587,0.1887,0.0003058,0.003901,0.1282,0.8656,4.87E-05,0.002156,0.01842,0.8436,0.6684,13.72,1.238,22.02,0.01533,4.416,FALSE,0
1779,3.867,0.484,0.04904,0.01018,0.05586,126.6,0.07204,0.3849,0.04022,0.001954,0.01377,16.09,0.001921,0.01196,1.612,0.05159,80.77,0.1295,0.05276,8.94,0.2768,3.064,0.1021,8.107,0.06978,4.706,0.1612,0.5367,1,0,0,295.8,0.0008088,0.4521,0.02161,0.06385,4.25E-05,0.101,0.01566,0.04289,0.004004,0.2832,0.0004814,0.0154,0.004379,0.5115,0.146,0.7912,0.6595,9.241,5.333,73.4,0.01265,2.377,FALSE,0
1780,2.521,0.6119,0.04988,0.006929,0.6092,965.5,0.06926,0.002232,0.0138,71.67,0.1789,99.69,0.9933,0.09792,0.495,0.007124,0.09361,749.8,0.02414,0.3241,1.088,0.6399,5.382,0.8154,0.103,1.872,0.08834,6.36,1,0,0,338.8,0.1429,0.7678,2.85E-05,0.0004356,0.01844,0.154,0.01447,0.1609,5.47E-05,0.000305,0.1442,0.769,2.55E-07,7.03E-05,4.63E-06,0.0004491,2.67,14.42,11.02,59.16,0.07658,2.208,FALSE,1
1781,0.8847,0.7692,2.408,0.04301,0.01448,19.25,3.97,0.05674,67.73,0.1005,0.03186,0.005864,0.007239,0.2239,0.5656,15.47,0.5852,0.05944,0.3745,0.07339,2.885,12.65,3.947,0.1166,0.2846,0.06111,0.05226,2.449,1,0,0,73.1,0.03612,0.1055,0.002089,0.0108,0.008101,0.04798,0.001295,0.01103,0.01095,0.02369,0.0875,0.1063,0.01954,0.1457,0.6085,0.7932,1.283,5.711,1.501,6.393,0.002123,0.02965,FALSE,2
1782,0.1283,0.06567,0.1429,0.0006875,0.01123,4.377,0.3348,0.4667,11.73,3.284,0.1194,7.714,39.3,0.01433,0.3189,0.002131,2.223,0.1384,0.02835,58.31,0.05397,10.79,4.031,1.246,0.1463,0.09725,0.9526,0.0842,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1783,72.38,0.8083,0.02878,0.00266,0.1503,9.461,0.01555,1.343,0.005488,3.032,0.01096,33.52,0.02042,0.001641,8.956,0.008121,29.51,30.29,0.02522,70.96,8.719,4.99,1.43,0.9278,0.07064,1.476,0.1797,0.609,1,0,0,146.5,0.0006192,0.05461,0.0003973,0.008605,0.0001698,0.0293,0.0005586,0.01213,0.01877,0.2094,0.001702,0.01899,0.0005048,0.01656,0.6962,0.9729,0.03902,0.1565,3.506,13.82,0.1956,3.031,FALSE,0
1784,16.49,0.9984,0.3406,0.007082,0.01846,301.8,0.14,0.02326,0.287,30.92,44.34,10.97,0.5537,46.75,0.00428,0.3357,3.142,21.42,0.01617,0.5292,0.8307,5.396,0.2755,1.906,5.2,0.09713,0.9904,7.889,1,0,0,147.5,0.1606,0.7286,5.22E-07,1.15E-05,0.2206,0.5483,0.01564,0.3315,4.44E-08,3.37E-06,0.002248,0.1793,7.29E-07,0.001011,4.17E-09,2.19E-05,0.499,4.212,8.256,69.21,0.004185,0.2929,FALSE,3
1785,10.73,0.2346,3.959,0.001206,0.02276,941.5,6.2,0.002351,0.006306,2.362,1.922,0.02705,26.25,0.1595,0.04771,0.1159,26.56,0.01137,8.503,1.043,0.09919,0.2229,9.669,0.587,0.1062,0.06798,0.159,0.8904,1,0,0,170.2,0.000613,0.1707,0.0007731,0.2606,4.18E-05,7.54E-05,0.07791,0.1331,3.47E-05,0.0002093,0.001279,0.2134,0.4722,0.6673,0.006299,0.4898,0.6027,9.158,28.43,404.4,0.01955,3.954,FALSE,0
1786,3.228,0.5808,0.03697,0.001288,0.1997,0.1134,0.04405,0.003104,0.01726,22.44,5,0.533,0.007424,0.004418,0.002652,5.504,0.001336,0.147,0.02557,0.01486,0.1541,2.866,0.07007,1.029,0.1086,2.2,0.1076,0.1097,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
1787,4.431,0.05946,0.6817,0.001757,0.03064,29.54,0.2524,27.14,0.003078,0.3923,0.002786,0.04339,0.007866,0.9533,0.6108,0.001916,0.001967,12,0.01077,16.06,0.6494,18.25,0.3541,0.7264,0.05219,4.081,9.603,2.398,1,0,0,261.9,0.1787,0.5893,0.01249,0.1531,0.07402,0.4181,3.01E-05,0.0003683,0.124,0.6277,8.84E-07,4.48E-06,3.77E-06,0.000908,4.23E-07,4.20E-05,0.2751,1.652,22.79,106.5,0.5389,11.77,TRUE,1
1788,9.854,0.0263,0.2722,0.0007304,0.03234,33.09,0.01417,0.02753,0.1293,0.01283,8.714,0.03203,19.62,0.001823,0.393,0.1669,0.001948,0.01071,0.7253,0.01019,0.1611,0.2736,9.573,0.1196,0.06615,0.1267,7.373,0.05816,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1789,22.48,0.6424,2.755,0.000667,0.8971,17.34,0.05387,6.108,0.002216,0.01942,59.67,0.001277,0.02323,0.2589,16.64,12.15,0.01633,0.8475,0.2074,0.0464,0.2812,4.643,10.85,0.2903,4.988,0.0615,0.1666,14.03,1,0,0,118.2,0.0009584,0.2579,0.01877,0.1116,0.05555,0.3111,4.60E-05,0.04641,0.0001346,0.1471,0.2137,0.5971,0.08214,0.2414,0.002563,0.4913,0.003514,0.1786,0.1927,4.913,0.002787,1.245,FALSE,0
1790,4.952,0.2967,0.9468,0.001826,0.01882,259.7,8.56,30.51,0.02574,0.06244,0.01578,0.03945,0.06049,1.762,0.05471,0.004721,0.001831,0.3811,0.01592,761.6,1.325,15.27,2.955,0.2725,0.06163,0.1735,0.2963,10.31,1,0,0,81.8,0.02464,0.2517,0.004909,0.1461,0.01353,0.3188,5.48E-08,3.19E-06,0.44,0.9004,1.07E-06,1.44E-05,1.68E-07,0.0006242,4.95E-06,0.00113,2.748,40.18,47.25,575.1,0.1619,23.97,FALSE,3
1791,0.2024,0.8597,0.2939,0.01352,0.03748,0.0724,1.771,0.3322,0.2339,0.023,0.06996,0.003041,5.927,0.02017,0.002312,8.568,3.854,0.05688,2.869,0.01716,1.535,4.933,14.39,2.403,0.2051,0.4295,13.44,0.1251,1,0,0,300.9,0.001525,0.007596,7.73E-06,7.17E-05,0.001304,0.002253,0.09811,0.1691,5.05E-05,0.0001532,0.04642,0.1012,0.005826,0.01768,0.7447,0.8149,1.817,3.732,0.4283,0.8613,0.09444,0.2951,FALSE,0
1792,1.541,0.6153,0.412,0.0009659,0.05996,2.643,0.4736,0.07678,1.097,3.311,29.63,0.4529,0.05729,0.001293,1.083,80.56,0.008236,31.74,44.65,0.01981,2.104,0.06681,0.7287,0.7626,0.2812,0.7785,0.183,0.1946,1,0,0,170.3,0.002736,0.2599,0.002099,0.005525,0.1109,0.2944,0.00259,0.2019,0.009238,0.3162,0.3715,0.3964,0.0001501,0.0001531,0.01219,0.3639,1.462,10.79,3.727,25.62,0.3176,14.88,TRUE,1
1793,1.036,0.1346,0.1388,0.006834,0.1416,527.3,0.0345,0.4857,36.68,3.26,0.4934,1.76,0.4964,22.93,0.02064,3.765,0.2448,0.01029,0.4987,3.584,3.178,0.7528,0.8897,6.671,0.2217,1.101,0.09827,8.607,1,0,0,1529,0.1866,0.9623,0.00755,0.01068,0.008725,0.4481,7.75E-05,0.004079,0.003163,0.4831,8.72E-06,0.05322,1.37E-06,0.0002089,3.79E-06,0.03055,0.2972,4.131,2.331,30.58,0.001464,0.251,FALSE,0
1794,13.87,0.4638,2.381,0.02211,0.2697,25.32,0.5245,2.624,0.06361,13.16,51.34,0.00766,7.209,0.002258,21.51,21.5,0.003823,69.48,171.2,0.02858,2.402,4.157,3.471,10.29,0.1681,0.06703,3.629,2.447,1,0,0,22.1,0.0109,0.1166,0.006091,0.02495,0.002466,0.01016,0.00139,0.03132,0.006762,0.05617,0.0003561,0.001436,0.05692,0.2296,0.6235,0.8914,0.1612,0.6507,5.974,14.17,0.3808,2.136,FALSE,1
1795,0.02689,0.7999,0.04745,0.01378,0.9815,209.4,8.889,0.005104,0.2104,1.081,8.003,0.01446,52.32,0.007154,0.00979,50.11,44.73,0.01056,0.113,476.9,0.1084,8.447,2.696,0.6741,0.7843,0.08993,0.1588,0.07738,1,0,0,476.4,1.32E-05,0.006448,1.56E-06,0.01511,0.01498,0.1075,3.17E-06,2.29E-05,0.0002584,0.02578,0.002617,0.08496,3.72E-05,0.003506,0.8616,0.947,70.31,718.5,2.365,24.03,0.02623,2.707,FALSE,0
1796,107.2,0.3571,0.8491,0.01524,0.0663,937.3,0.5182,8.057,0.007226,0.2247,0.001997,17.78,0.05965,1.225,0.3191,0.001615,0.3131,3.707,0.03906,2.628,11.38,0.8941,0.353,0.117,0.2326,1.449,1.905,0.05297,1,0,0,73.2,0.07869,0.3894,0.02198,0.1015,0.01036,0.1448,0.02912,0.1422,0.41,0.5987,0.002112,0.003335,0.001168,0.0701,0.01012,0.1635,0.3287,1.372,101.8,398.3,0.7327,11.22,TRUE,3
1797,16.65,0.1956,1.41,0.02598,0.814,20.86,0.05448,0.3965,0.009746,15.56,83.87,20.87,0.001058,0.2934,5.065,41.38,0.01597,10.06,0.1459,0.03396,9.594,0.8756,10.53,1.147,4.861,0.4375,0.0514,0.4791,1,0,0,153.8,5.20E-06,0.04138,3.85E-06,0.0002828,0.002168,0.1553,5.19E-07,0.003335,0.0001613,0.06336,0.07519,0.9251,1.59E-05,1.59E-05,0.02028,0.9031,0.002744,0.2069,0.3407,8.006,0.004652,2.497,FALSE,0
1798,0.01492,0.01341,0.02047,0.01284,0.01769,593.5,0.1798,76.4,0.1309,0.002519,0.008421,0.009299,0.02242,0.00488,11.36,0.2198,62.06,1.073,0.5642,744.2,4.622,7.71,12.16,4.805,0.05846,0.5895,0.1112,0.08309,1,0,0,494.6,0.0374,0.4293,0.008008,0.05911,0.0001901,0.003207,6.04E-05,0.0004824,0.004017,0.0226,5.08E-05,0.0001485,6.28E-05,0.001466,0.5242,0.9468,7.655,36.86,12.13,32.52,0.004395,0.0315,FALSE,0
1799,1.829,0.106,4.722,0.0005105,0.2769,64.03,0.07689,1.072,0.007184,16.4,0.005073,0.009103,0.03586,7.05,0.001131,0.1665,79.69,119.6,0.01102,0.4172,0.1073,0.235,11.84,0.08046,6.789,12.75,0.0799,0.8256,1,0,0,438,0.2914,0.3829,4.35E-09,8.08E-09,0.00662,0.01493,0.08841,0.1621,2.65E-12,2.94E-12,0.501,0.5585,1.90E-11,8.06E-11,3.88E-13,3.88E-13,0.02997,0.04852,0.5308,0.8155,0.001228,0.002863,FALSE,0
1800,47.26,0.3756,4.668,0.01034,0.06593,132.8,0.5306,9.047,0.05489,0.01974,10.29,82.3,2.829,0.2965,1.107,0.006156,2.062,8.677,0.5068,3.503,0.3226,0.3807,4.834,4.266,0.1526,0.1936,0.08061,0.7074,1,0,0,48.8,0.001533,0.4837,0.002593,0.05871,2.10E-05,0.02968,0.01172,0.2623,9.17E-05,0.003574,0.01391,0.3209,0.002738,0.3006,0.2006,0.9249,0.1511,2.824,22.87,201.2,0.2602,20.1,TRUE,1
1801,0.2155,0.1716,1.869,0.03904,0.09179,115.3,0.7662,0.02448,21.72,0.01458,0.3492,23.69,0.4068,0.001312,12.17,5.501,0.1715,7.688,0.05807,0.01071,0.331,5.866,4.274,0.1432,0.2485,0.05126,0.1653,0.05157,1,0,0,666.4,0.3274,0.6772,0.0004895,0.005245,0.03372,0.2782,0.006863,0.05763,3.83E-05,0.005239,0.1,0.1453,0.005498,0.01129,0.1017,0.327,0.6167,2.755,0.8026,3.368,0.0005328,0.008973,FALSE,0
1802,52.93,0.1927,6.002,0.00418,0.02613,102.7,1.829,99.74,0.0115,0.01047,5.235,25.52,0.002228,7.528,3.867,2.757,0.002069,425.7,49.69,0.02181,0.072,19.57,18.52,0.2295,0.1248,8.758,0.1611,0.1358,1,0,0,96.6,0.2065,0.3762,0.001804,0.008645,0.01105,0.05271,0.02629,0.1308,3.79E-05,0.0009778,0.5097,0.6797,0.001623,0.002162,0.006677,0.04675,0.1764,0.4566,50.14,120.8,0.6397,3.714,FALSE,3
1803,1.412,0.1601,4.961,0.051,0.01237,0.06931,0.7138,0.04139,0.116,2.712,0.004997,1.394,87.83,0.843,0.001262,61.08,2.877,0.1333,173.9,4.14,2.456,4.612,0.2401,2.226,0.07785,0.1117,0.1903,0.07891,1,0,0,850.5,0.01612,0.2528,9.66E-06,9.67E-06,0.003663,0.04269,0.007314,0.08367,0.0003043,0.005698,0.0005085,0.06672,0.000759,0.01532,0.6634,0.936,0.131,0.9711,1.1,5.651,0.1445,2.887,FALSE,1
1804,0.2128,0.9197,0.4226,0.007823,0.02414,503.8,4.653,0.00449,58.15,0.06311,0.007607,0.0126,10.96,7.544,3.077,2.844,0.009066,0.01324,0.1173,11.46,1.776,14.2,6.606,2.194,9.546,0.1087,0.6365,0.7535,1,0,0,324.8,0.5619,0.7617,0.216,0.3895,0.01771,0.04707,5.63E-07,1.59E-06,0.001013,0.005874,1.43E-07,1.31E-06,2.38E-05,0.0001324,3.16E-06,6.21E-05,19.44,36.58,4.501,8.459,0.0009727,0.003426,FALSE,0
1805,1.74,0.2679,0.8193,0.04217,0.3565,129.9,5.339,0.09442,7.891,0.2808,0.04514,0.003365,48.06,0.003924,0.03125,0.7907,9.706,0.01238,5.105,0.1776,0.1137,0.2531,1.904,0.0583,0.05009,0.4438,6.19,1.292,1,0,0,110.2,3.34E-06,0.03505,0.0002033,0.1764,4.14E-05,0.0008941,0.01457,0.3149,0.00629,0.01058,0.0008372,0.161,0.5812,0.8917,0.0002934,0.2802,0.8572,48.67,6.073,186,0.1012,94.94,FALSE,1
1806,19.83,0.2823,0.8275,0.01254,0.03247,16.43,0.1879,60.84,0.01526,0.02348,0.01177,0.1636,0.03067,0.05926,10.87,0.1777,0.003765,130.4,2.375,0.01554,0.1779,0.3382,3.358,4.345,0.0831,0.08035,0.8417,0.1239,1,0,0,81.6,0.06519,0.4154,0.00158,0.09019,0.001546,0.06942,0.001164,0.5682,2.35E-05,0.1,0.002959,0.03024,0.003816,0.04859,0.06936,0.8232,0.07719,1.257,6.163,70.53,0.0773,9.821,FALSE,1
1807,0.2101,0.1914,0.3046,0.002671,0.7982,945.7,2.361,34.94,77.02,0.6747,0.0395,0.03475,0.04,0.003448,0.266,84.84,0.03908,0.2028,35.55,0.3058,0.7709,7.735,1.949,3.82,2.273,0.1058,0.1293,0.1303,1,0,0,58.1,0.01597,0.08419,0.005124,0.01339,0.005442,0.03985,0.0001224,0.006711,0.0003948,0.003877,0.00226,0.01191,0.004867,0.05122,0.84,0.9533,5.945,25.9,7.428,25.18,0.04658,0.5352,FALSE,0
1808,20.96,0.6383,2.188,0.00885,0.01671,1.624,0.1329,0.02449,25.02,0.02862,0.004973,33.67,0.2397,0.1637,0.00647,16.9,0.005886,359.9,43.89,0.01316,4.762,0.05923,0.2667,0.4519,10.85,5.566,0.2987,0.0659,1,0,0,197.3,0.1815,0.8225,4.68E-07,2.57E-05,0.01002,0.5511,0.06993,0.366,3.05E-09,3.07E-05,0.003924,0.2555,2.18E-09,1.42E-07,1.73E-10,1.82E-10,0.05648,0.8528,1.875,26.78,0.03846,7.321,FALSE,1
1809,0.01016,0.2698,0.3291,0.01766,0.06656,249.8,7.238,42.47,0.001957,0.06749,10.45,1.472,0.01956,0.848,63,0.01891,0.1077,0.9734,0.7144,0.01127,0.3577,8.92,0.8247,0.2882,14.26,0.1529,5.101,5.664,1,0,0,244.9,0.1195,0.505,0.02587,0.3295,1.03E-05,0.0001366,0.004038,0.1214,1.54E-08,7.58E-06,4.26E-07,7.79E-07,0.3778,0.6809,1.98E-09,1.16E-07,47.59,321.7,1.822,11.71,0.0008988,0.03646,FALSE,0
1810,0.4799,0.6605,0.001937,0.0134,0.01582,7.425,0.01326,3.237,0.002434,0.05661,0.01368,3.302,69.97,0.00139,0.004379,5.12,1.778,0.412,618.9,0.01212,5.707,1.091,9.786,1.755,0.06429,0.07049,0.1905,0.1218,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1811,5.54,0.3638,0.9388,0.02971,0.3724,303.1,0.2253,0.281,0.5079,12.25,0.7691,20.19,59.11,0.002983,0.1527,67.37,36.3,0.01402,17.28,59.59,1.294,1.101,3.591,5.324,0.3214,0.1144,0.05746,7.496,1,0,0,38.6,0.006768,0.07814,0.004641,0.1387,0.005177,0.0163,0.0008071,0.002568,0.0159,0.07508,0.0112,0.06879,0.00594,0.02806,0.6677,0.9174,0.329,0.9988,5.285,13.35,0.03434,0.2187,FALSE,0
1812,3.115,0.1007,0.572,0.02435,0.2204,325.4,1.094,0.02366,3.661,0.2352,0.00885,0.166,94.24,0.5229,0.005185,1.076,13.77,0.01362,502.2,1.549,0.09137,2.824,6.769,0.2412,0.759,0.5038,0.9849,0.6044,1,0,0,195.2,0.01013,0.09251,0.005733,0.03407,4.86E-05,9.43E-05,0.202,0.3905,2.73E-06,3.99E-06,0.00142,0.009703,0.5276,0.7703,0.0001484,0.001327,0.7195,2.118,22.93,61.27,0.3561,2.542,FALSE,3
